timestamp,ecg_value,bpm,label,hrv,ecg_mean,ecg_std,bpm_range,signal_energy
9281,-0.1828,63.6,deep,63.71,-0.1802,0.0521,8.0,1.7603
9282,-1.0877,59.46,deep,52.3,-1.0879,0.0446,9.89,59.2727
9283,1.1647,88.51,awake,15.62,1.1638,0.0467,3.2,67.8262
9284,-0.7012,71.78,light,28.09,-0.7047,0.0461,7.02,24.9334
9285,0.5773,85.82,awake,14.43,0.58,0.0546,5.34,16.9666
9286,0.0965,74.48,light,33.87,0.0958,0.0458,6.71,0.5642
9287,0.385,77.36,light,30.06,0.3886,0.051,4.28,7.6788
9288,0.278,87.07,awake,20.68,0.2833,0.0536,8.48,4.1572
9289,-0.3534,76.59,light,33.32,-0.3533,0.0569,4.85,6.4032
9290,0.2884,79.73,light,37.18,0.284,0.0502,9.96,4.1578
9291,0.5093,72.84,light,31.0,0.5091,0.0432,4.5,13.0511
9292,0.6956,76.21,light,39.08,0.6978,0.0488,9.6,24.4688
9293,0.1583,88.7,awake,19.7,0.1444,0.0478,5.43,1.1563
9294,-0.5159,77.5,light,39.32,-0.5066,0.0478,6.51,12.9455
9295,-0.5588,88.18,awake,16.93,-0.5571,0.0524,3.66,15.6537
9296,0.3115,86.73,awake,28.19,0.3072,0.0542,4.33,4.8664
9297,-1.702,87.3,awake,23.29,-1.7026,0.0486,3.45,145.058
9298,-0.1241,92.68,awake,20.9,-0.1163,0.0441,3.34,0.7733
9299,0.8991,72.66,light,31.21,0.9026,0.0427,7.02,40.8283
9300,-0.5516,77.44,light,35.87,-0.5608,0.0394,7.05,15.8002
9301,-0.5909,61.49,deep,58.15,-0.5999,0.0486,5.03,18.1106
9302,0.4925,64.1,deep,43.48,0.501,0.0479,8.47,12.665
9303,0.5287,86.02,awake,21.94,0.5286,0.0415,9.36,14.0553
9304,0.3609,78.41,light,32.49,0.3623,0.0519,9.1,6.6991
9305,1.0899,74.27,light,40.99,1.0925,0.0421,7.73,59.7661
9306,-0.5487,58.42,deep,46.73,-0.5371,0.0414,4.86,14.5076
9307,-0.5942,60.43,deep,61.04,-0.5935,0.0514,8.3,17.7463
9308,0.2061,96.28,awake,19.64,0.2072,0.0469,8.09,2.2566
9309,-1.1395,60.67,deep,51.94,-1.1311,0.0506,5.85,64.0998
9310,0.3455,88.61,awake,19.14,0.3625,0.0528,4.16,6.7084
9311,0.6274,74.67,light,35.73,0.6295,0.0537,8.49,19.958
9312,0.5438,61.23,deep,49.17,0.543,0.0526,6.63,14.8787
9313,0.5621,86.9,awake,22.23,0.563,0.0471,3.67,15.9615
9314,0.4543,57.11,deep,61.75,0.4541,0.048,5.89,10.4261
9315,-0.148,59.42,deep,68.34,-0.1301,0.0403,3.9,0.927
9316,-0.9113,78.57,light,42.9,-0.8977,0.0583,8.08,40.4611
9317,-0.0089,62.36,deep,54.75,-0.0116,0.0495,4.61,0.1291
9318,-0.437,78.21,light,40.55,-0.45,0.0504,3.09,10.2533
9319,0.1505,74.82,light,33.2,0.1491,0.0449,5.97,1.2129
9320,0.8457,76.78,light,39.75,0.853,0.0451,4.05,36.4836
9321,0.6571,74.83,light,31.31,0.6673,0.0542,9.95,22.4146
9322,-1.79,72.07,light,34.82,-1.787,0.0496,4.51,159.7892
9323,0.7616,84.12,awake,17.32,0.7445,0.0507,4.44,27.8425
9324,-0.1405,88.8,awake,19.74,-0.1395,0.0444,6.22,1.0719
9325,0.2702,85.61,awake,16.9,0.2612,0.0534,5.14,3.5537
9326,-0.0859,60.31,deep,59.54,-0.088,0.0441,7.35,0.4843
9327,-0.4635,76.19,light,31.58,-0.4748,0.0537,3.92,11.4172
9328,0.7277,82.8,awake,24.02,0.7352,0.0611,9.52,27.215
9329,-0.314,58.82,deep,62.8,-0.3173,0.0488,7.68,5.1517
9330,0.3188,84.06,awake,15.74,0.3158,0.0471,6.26,5.0966
9331,0.6063,73.39,light,29.02,0.6034,0.0476,4.86,18.3178
9332,-1.0831,71.6,light,31.66,-1.0799,0.045,9.86,58.4117
9333,0.5371,73.95,light,37.01,0.5274,0.0447,7.66,14.0099
9334,0.8567,84.66,awake,15.48,0.8718,0.0569,7.17,38.1599
9335,0.8957,87.79,awake,21.82,0.8851,0.0476,4.01,39.2811
9336,0.87,59.71,deep,47.38,0.8675,0.0495,3.62,37.7518
9337,1.1231,86.36,awake,21.01,1.1246,0.0495,4.04,63.3534
9338,-0.8173,75.35,light,31.27,-0.8114,0.0487,4.17,33.037
9339,-0.2675,58.81,deep,54.24,-0.2695,0.0548,3.14,3.7828
9340,0.4943,81.92,awake,27.46,0.5014,0.0508,3.42,12.7012
9341,0.6769,75.28,light,32.65,0.6836,0.0467,7.28,23.4712
9342,-0.6583,78.63,light,38.24,-0.6542,0.0579,7.99,21.563
9343,0.3962,83.04,awake,24.16,0.4004,0.0515,6.31,8.1488
9344,-0.3519,85.16,awake,22.25,-0.3458,0.0502,3.22,6.1042
9345,-0.3566,77.07,light,43.73,-0.3656,0.0529,3.58,6.8245
9346,-0.1511,60.69,deep,55.65,-0.144,0.0552,6.45,1.1891
9347,0.7232,73.92,light,36.31,0.7117,0.059,9.42,25.5007
9348,0.6536,91.16,awake,24.5,0.6567,0.0465,5.93,21.6689
9349,0.1454,78.74,light,35.94,0.1475,0.053,5.08,1.2285
9350,1.3288,61.96,deep,63.28,1.3329,0.0455,8.18,88.936
9351,-0.7217,76.88,light,38.95,-0.723,0.0514,6.3,26.2669
9352,0.0778,59.42,deep,59.42,0.0849,0.0474,9.0,0.4728
9353,-0.5997,75.39,light,36.85,-0.595,0.0466,7.93,17.8125
9354,-0.1924,59.36,deep,57.09,-0.1986,0.0451,9.06,2.0742
9355,0.1782,85.97,awake,18.04,0.1854,0.06,8.62,1.8977
9356,0.4884,73.02,light,36.75,0.4885,0.0469,3.01,12.0396
9357,0.1433,60.28,deep,65.69,0.1349,0.0458,4.14,1.0145
9358,-0.383,79.57,light,39.7,-0.3758,0.0464,7.9,7.1676
9359,-0.776,74.69,light,37.15,-0.7696,0.0484,8.58,29.7301
9360,0.7507,58.46,deep,42.15,0.7454,0.0478,4.84,27.8928
9361,0.3304,74.77,light,42.81,0.3272,0.0544,4.48,5.4994
9362,-0.4145,78.61,light,43.72,-0.4221,0.0546,8.29,9.0589
9363,0.0423,60.4,deep,59.66,0.051,0.0437,5.37,0.2256
9364,-0.1623,58.65,deep,63.82,-0.1649,0.0594,8.24,1.5363
9365,0.093,57.86,deep,69.66,0.0867,0.0472,4.92,0.4873
9366,0.7166,61.88,deep,37.68,0.7221,0.0477,3.45,26.1831
9367,0.6068,90.12,awake,19.38,0.5938,0.0555,6.4,17.7844
9368,0.8397,83.57,awake,20.61,0.8366,0.049,5.98,35.1177
9369,-0.3625,83.44,awake,20.61,-0.3731,0.0499,7.31,7.0849
9370,1.8892,85.9,awake,18.47,1.888,0.063,9.49,178.4299
9371,0.2892,84.06,awake,26.19,0.2796,0.0479,6.25,4.0223
9372,-0.4897,81.14,awake,25.15,-0.4738,0.0524,6.24,11.3637
9373,-0.5407,75.78,light,35.94,-0.5427,0.049,7.89,14.8471
9374,-0.0607,60.76,deep,54.77,-0.0615,0.047,4.13,0.3
9375,-0.1922,73.9,light,38.57,-0.1846,0.0461,8.0,1.8097
9376,1.0573,88.02,awake,21.77,1.0447,0.048,5.13,54.6817
9377,0.22,67.95,light,45.13,0.2306,0.0467,5.44,2.7671
9378,-1.096,90.39,awake,16.85,-1.0954,0.0464,5.78,60.1005
9379,0.7095,61.23,deep,60.15,0.7112,0.045,4.93,25.3938
9380,0.7394,73.29,light,33.97,0.7356,0.0443,7.11,27.1555
9381,0.089,81.4,awake,10.04,0.0861,0.0532,7.1,0.512
9382,-0.5737,60.07,deep,48.03,-0.5925,0.0474,4.06,17.665
9383,0.4738,80.44,awake,23.32,0.4699,0.0431,5.94,11.1332
9384,-0.0264,77.83,light,21.87,-0.0304,0.0517,8.82,0.1797
9385,-0.1079,61.98,deep,58.35,-0.1085,0.0524,5.22,0.7255
9386,-0.567,83.67,awake,19.57,-0.56,0.0441,5.08,15.7749
9387,0.1319,61.62,deep,57.14,0.1427,0.0537,7.59,1.1624
9388,-0.0875,85.02,awake,14.81,-0.0918,0.0463,6.63,0.5285
9389,0.031,86.31,awake,25.35,0.03,0.0582,3.48,0.2145
9390,-0.0411,91.01,awake,21.23,-0.0415,0.0425,8.53,0.1763
9391,-0.4356,61.21,deep,62.26,-0.4263,0.0517,4.09,9.2197
9392,2.2087,91.22,awake,24.26,2.2027,0.0457,7.38,242.6935
9393,-0.2878,78.67,awake,26.32,-0.2901,0.0539,8.98,4.3543
9394,0.1433,72.8,light,32.29,0.142,0.0536,4.21,1.1513
9395,0.438,86.87,awake,16.5,0.4371,0.0519,5.12,9.6872
9396,0.7029,77.05,light,31.25,0.703,0.0495,4.15,24.8341
9397,0.8515,92.08,awake,16.79,0.8521,0.0533,9.02,36.4452
9398,1.0126,75.11,light,32.43,1.0123,0.0456,6.0,51.3417
9399,-0.6004,57.77,deep,49.84,-0.5918,0.0395,9.5,17.5873
9400,-0.029,79.13,awake,18.98,-0.023,0.049,7.22,0.1467
9401,1.6419,75.83,light,40.16,1.6407,0.0484,3.49,134.7178
9402,0.2452,83.4,awake,19.01,0.2398,0.059,4.65,3.0498
9403,-0.2454,60.55,deep,53.87,-0.2401,0.0519,3.47,3.0165
9404,-0.3444,76.97,light,26.55,-0.3412,0.0528,8.22,5.9588
9405,1.0364,60.05,deep,57.47,1.0293,0.0519,5.6,53.1057
9406,0.5129,75.58,light,32.03,0.5194,0.0528,6.78,13.6259
9407,-0.0319,72.87,light,35.26,-0.0312,0.0453,8.45,0.1511
9408,-0.4742,83.03,awake,18.81,-0.4762,0.0516,4.35,11.4722
9409,0.4818,60.08,deep,58.31,0.4764,0.0479,7.87,11.4612
9410,0.6617,60.82,deep,40.46,0.672,0.0489,3.03,22.6974
9411,-0.5254,59.11,deep,59.85,-0.5203,0.0543,7.96,13.6841
9412,1.0871,83.97,awake,19.22,1.0861,0.0445,6.76,59.0744
9413,0.3623,59.29,deep,51.94,0.3545,0.0441,5.3,6.3811
9414,-0.383,89.52,awake,18.65,-0.398,0.0504,5.69,8.0458
9415,1.0533,79.38,light,26.67,1.0504,0.0461,7.35,55.2688
9416,0.7266,74.88,awake,15.62,0.7209,0.0485,9.89,26.1005
9417,-0.4311,74.47,light,33.57,-0.4304,0.041,9.54,9.3448
9418,1.5241,86.73,awake,23.54,1.5304,0.0489,3.65,117.2199
9419,-0.7469,70.03,light,26.84,-0.7527,0.052,3.96,28.4592
9420,0.4875,79.69,awake,27.82,0.4915,0.0422,9.94,12.166
9421,-0.9195,57.17,deep,61.59,-0.921,0.058,8.77,42.5801
9422,-0.0955,83.45,awake,16.09,-0.1054,0.0498,6.43,0.6794
9423,0.092,61.34,deep,45.52,0.1008,0.0504,9.02,0.635
9424,0.376,84.71,awake,22.01,0.3803,0.0497,4.51,7.3557
9425,-0.0272,85.16,awake,21.88,-0.0113,0.0488,5.96,0.1252
9426,-0.0416,80.36,awake,19.94,-0.0583,0.0438,4.99,0.2659
9427,0.2512,57.81,deep,53.15,0.2395,0.0564,4.72,3.0275
9428,-0.7118,57.73,deep,48.93,-0.7066,0.0522,7.87,25.1026
9429,-0.2087,71.37,light,27.35,-0.2113,0.0478,9.66,2.3468
9430,-0.1572,74.67,light,36.26,-0.1743,0.0569,9.22,1.6808
9431,0.3462,62.92,deep,45.64,0.3409,0.0512,7.35,5.9428
9432,-0.3049,59.75,deep,49.96,-0.3094,0.0465,7.34,4.8949
9433,-0.0806,82.3,awake,23.12,-0.0927,0.0419,4.57,0.5176
9434,0.7111,76.58,light,24.93,0.7311,0.0525,9.68,26.8618
9435,0.4288,80.9,light,24.82,0.4276,0.0406,4.48,9.2242
9436,-0.2218,58.07,deep,60.6,-0.215,0.0474,7.81,2.4244
9437,0.3467,60.09,deep,47.35,0.3494,0.0468,7.83,6.2138
9438,0.3392,83.65,awake,19.77,0.3396,0.0506,4.17,5.8933
9439,0.0091,74.87,light,40.51,0.0079,0.0516,7.68,0.1365
9440,-0.7326,84.53,awake,13.06,-0.7322,0.0517,4.4,26.9364
9441,0.6045,77.64,light,28.52,0.6183,0.0396,9.12,19.1925
9442,-1.1266,89.83,awake,30.65,-1.1352,0.0503,5.34,64.5634
9443,0.6286,84.54,awake,23.19,0.6374,0.0451,3.75,20.4177
9444,0.1197,60.76,deep,44.73,0.1229,0.0458,5.02,0.8599
9445,0.3057,69.84,light,28.68,0.3135,0.0459,9.59,5.0196
9446,0.4699,88.02,awake,24.53,0.4799,0.0497,6.57,11.6377
9447,0.2226,82.03,awake,26.62,0.222,0.0527,9.86,2.604
9448,-1.1563,84.71,awake,17.09,-1.1603,0.0529,7.95,67.4511
9449,0.1401,78.53,awake,17.39,0.1331,0.0534,5.9,1.029
9450,0.3019,72.95,light,37.19,0.3023,0.0522,7.09,4.7048
9451,0.3559,77.29,light,31.61,0.3616,0.052,3.19,6.674
9452,0.0432,61.82,deep,55.93,0.0506,0.0496,7.92,0.251
9453,0.7304,73.11,light,37.18,0.7336,0.0456,3.78,27.0108
9454,0.1495,73.59,light,27.89,0.1611,0.0494,9.64,1.4195
9455,0.6465,74.54,light,32.25,0.6542,0.0521,9.85,21.5333
9456,-1.1712,82.04,awake,22.11,-1.1682,0.0471,3.68,68.3427
9457,-0.398,69.88,light,28.15,-0.402,0.043,4.91,8.1712
9458,-0.3599,60.78,deep,60.38,-0.3508,0.0494,6.72,6.2762
9459,0.6344,84.27,awake,22.55,0.6289,0.0504,6.59,19.9039
9460,-0.5297,59.94,deep,64.14,-0.5268,0.0512,3.07,14.0055
9461,-0.8162,60.31,deep,36.94,-0.8074,0.0591,6.23,32.7673
9462,0.1601,54.5,deep,50.49,0.1571,0.0384,9.25,1.3078
9463,0.3875,62.49,deep,58.62,0.3882,0.0468,9.78,7.6444
9464,-0.9427,73.56,light,36.68,-0.9435,0.0522,8.7,44.6453
9465,0.7616,88.94,awake,18.76,0.7552,0.0448,5.55,28.6141
9466,-0.7164,83.15,awake,19.05,-0.7192,0.0496,9.55,25.983
9467,0.5247,60.83,deep,57.94,0.521,0.0474,5.08,13.6828
9468,-0.2889,58.38,deep,56.8,-0.2909,0.0611,7.01,4.4186
9469,0.1537,76.08,light,31.2,0.154,0.0422,8.33,1.2751
9470,-0.6723,79.38,light,39.34,-0.6748,0.0471,7.13,22.8799
9471,-0.0409,84.04,awake,26.17,-0.0353,0.0487,3.79,0.1808
9472,1.3701,81.21,awake,26.64,1.371,0.0581,7.02,94.1492
9473,0.0928,90.79,awake,24.51,0.1041,0.0503,6.18,0.6685
9474,0.1108,59.18,deep,52.51,0.1124,0.0509,7.42,0.7611
9475,-1.4314,61.09,deep,44.69,-1.434,0.0451,8.19,102.9211
9476,-0.1327,75.15,light,25.42,-0.1351,0.0539,8.04,1.0575
9477,1.2835,73.07,light,44.43,1.2742,0.0499,7.41,81.3084
9478,0.1777,77.24,light,41.78,0.1712,0.0464,6.64,1.5729
9479,-0.749,56.28,deep,52.68,-0.7474,0.0551,5.54,28.0808
9480,-0.1459,62.29,deep,43.44,-0.1653,0.058,5.3,1.5348
9481,0.0445,62.5,deep,71.33,0.0436,0.0459,9.82,0.2003
9482,0.5095,60.98,deep,52.12,0.5028,0.0569,8.45,12.8005
9483,0.2441,60.21,deep,58.7,0.2505,0.0534,7.48,3.2807
9484,0.6131,59.96,deep,55.72,0.6201,0.0544,8.61,19.3742
9485,1.1133,74.73,light,32.27,1.1087,0.0544,9.06,61.6115
9486,0.2444,74.68,light,34.53,0.2356,0.0547,7.25,2.9254
9487,0.0943,80.24,awake,13.84,0.0829,0.0434,4.69,0.438
9488,-0.7371,88.15,awake,20.72,-0.741,0.0472,5.25,27.5622
9489,-0.6291,74.9,light,39.32,-0.6235,0.0569,9.61,19.5986
9490,0.1673,75.7,light,31.31,0.1682,0.046,9.59,1.5196
9491,0.2123,57.35,deep,65.51,0.2105,0.0469,4.3,2.3253
9492,-0.1288,92.48,awake,17.65,-0.124,0.0487,5.21,0.8874
9493,0.8695,79.0,light,42.84,0.8585,0.0434,5.09,36.9413
9494,0.464,61.03,deep,52.38,0.468,0.0468,8.3,11.0612
9495,0.3562,85.7,awake,15.38,0.3512,0.048,4.82,6.2822
9496,0.1712,62.33,deep,53.36,0.1743,0.0544,8.44,1.6675
9497,0.0616,62.16,deep,58.33,0.052,0.052,7.96,0.2703
9498,-0.3614,87.72,awake,20.61,-0.3641,0.0471,7.15,6.7396
9499,0.0952,59.52,deep,60.3,0.0967,0.041,9.25,0.5514
9500,0.7954,91.48,awake,23.89,0.8043,0.0489,4.05,32.464
9501,0.4963,80.87,awake,8.68,0.4965,0.0536,8.89,12.4687
9502,-0.5654,76.24,light,38.13,-0.5697,0.0494,6.44,16.3492
9503,-0.2852,62.23,deep,46.75,-0.2867,0.0548,7.05,4.2605
9504,0.4953,78.41,light,26.43,0.4982,0.0511,9.81,12.5406
9505,-0.014,85.13,awake,21.59,0.0051,0.0479,7.2,0.1158
9506,0.8013,71.54,light,40.4,0.8049,0.057,4.25,32.5593
9507,0.9861,80.3,awake,19.48,0.9901,0.0507,4.99,49.139
9508,-0.3219,76.52,light,38.01,-0.321,0.0498,9.83,5.2751
9509,-0.0639,76.27,light,30.77,-0.0593,0.0491,8.41,0.2962
9510,0.4524,73.06,light,24.59,0.4525,0.0524,6.32,10.3734
9511,-0.5583,80.56,light,45.99,-0.5435,0.0538,5.06,14.9142
9512,0.8101,64.39,deep,67.59,0.8176,0.0506,8.05,33.5553
9513,0.3059,71.76,light,42.22,0.297,0.0541,5.16,4.5564
9514,-0.6447,76.16,light,38.08,-0.6392,0.0503,8.27,20.5567
9515,-0.7807,88.95,awake,21.12,-0.7908,0.0567,8.05,31.4283
9516,0.3615,57.79,deep,49.55,0.3526,0.0522,7.79,6.3515
9517,-0.1349,78.25,light,29.97,-0.1426,0.0415,4.64,1.1035
9518,-0.9863,83.85,awake,18.05,-0.9786,0.0564,6.7,48.0395
9519,0.1099,79.21,light,27.28,0.1229,0.0426,7.16,0.846
9520,-0.3731,72.8,light,40.18,-0.3592,0.0426,5.34,6.5421
9521,-0.7465,86.8,awake,10.55,-0.7534,0.0505,3.14,28.5073
9522,0.7972,96.77,awake,17.86,0.7979,0.0472,4.89,31.9397
9523,0.9371,74.95,light,35.06,0.9382,0.0417,8.84,44.0965
9524,0.3221,78.14,awake,18.03,0.3287,0.0524,7.77,5.5388
9525,1.6865,78.65,awake,24.61,1.6855,0.0461,9.99,142.1598
9526,0.6204,89.65,awake,12.15,0.6155,0.0516,5.79,19.0736
9527,0.2328,75.48,light,41.3,0.2417,0.0522,9.05,3.057
9528,0.6393,57.84,deep,54.38,0.6539,0.0435,3.71,21.4767
9529,1.8962,82.77,awake,21.12,1.9042,0.0496,3.93,181.4215
9530,-0.639,76.07,light,29.7,-0.6338,0.051,8.18,20.2171
9531,-1.2034,73.89,light,37.16,-1.1951,0.0477,8.39,71.5292
9532,-0.7793,77.44,light,31.47,-0.7852,0.0571,8.54,30.9873
9533,1.3069,81.71,awake,23.77,1.2991,0.0485,4.58,84.4987
9534,-0.3434,89.65,awake,16.39,-0.3314,0.05,3.17,5.6154
9535,0.1251,62.71,deep,52.49,0.1304,0.0496,6.33,0.9735
9536,0.0557,80.82,awake,17.52,0.057,0.042,8.81,0.2506
9537,-0.5648,75.56,light,38.48,-0.5654,0.0479,5.37,16.1006
9538,0.7269,55.52,deep,60.02,0.7215,0.0531,7.15,26.1688
9539,-1.4779,84.93,awake,24.11,-1.4857,0.0493,4.38,110.4839
9540,0.1832,74.53,awake,27.73,0.1865,0.0494,5.5,1.8608
9541,-0.6539,80.11,light,29.64,-0.6579,0.0506,5.18,21.7674
9542,-0.3955,59.49,deep,58.5,-0.4076,0.0586,9.21,8.4771
9543,0.2502,61.63,deep,62.55,0.2458,0.0422,4.26,3.1096
9544,-1.067,61.39,deep,53.28,-1.0829,0.0521,3.04,58.7748
9545,-0.2168,84.43,awake,29.68,-0.2195,0.0463,6.88,2.5164
9546,1.0812,62.99,deep,69.07,1.0874,0.0511,6.58,59.2554
9547,0.9925,78.16,awake,24.74,0.9881,0.0461,5.94,48.9227
9548,0.6173,60.4,deep,49.76,0.6174,0.0544,5.39,19.2092
9549,-0.3488,56.25,deep,56.87,-0.3489,0.0437,8.82,6.1831
9550,-0.3431,90.84,awake,18.12,-0.3498,0.0489,7.01,6.2367
9551,0.0862,89.0,awake,26.59,0.0949,0.0568,9.01,0.6119
9552,0.1989,83.74,awake,26.41,0.1967,0.0511,7.69,2.0652
9553,0.4351,56.95,deep,41.34,0.4443,0.0501,9.79,9.9961
9554,0.8283,84.21,awake,13.58,0.827,0.0461,3.18,34.3009
9555,-0.7344,92.8,awake,18.55,-0.7252,0.0429,3.6,26.3849
9556,1.5079,92.11,awake,22.88,1.5044,0.0489,6.84,113.2736
9557,0.2314,89.41,awake,24.68,0.2326,0.0542,7.81,2.8508
9558,0.7794,71.47,light,38.99,0.7839,0.0421,8.51,30.8107
9559,0.0352,58.94,deep,50.66,0.0367,0.0561,3.11,0.2245
9560,0.1659,72.0,light,33.11,0.175,0.0533,3.81,1.6741
9561,-0.016,58.67,deep,44.38,-0.0047,0.0439,4.1,0.0975
9562,-0.2963,62.09,deep,55.71,-0.2953,0.049,6.12,4.4797
9563,-0.1261,61.98,deep,45.97,-0.1346,0.0503,3.43,1.0327
9564,-0.7002,62.42,deep,65.06,-0.6933,0.0527,4.41,24.1722
9565,-0.8931,75.09,light,32.8,-0.8933,0.042,9.25,39.9835
9566,-0.0769,74.75,light,40.11,-0.0738,0.046,5.96,0.3785
9567,0.5776,74.27,light,28.9,0.5835,0.0502,6.23,17.1482
9568,-0.4542,73.69,light,26.07,-0.443,0.0518,6.67,9.9449
9569,0.1585,69.76,light,23.26,0.1435,0.0512,3.35,1.1609
9570,1.1021,90.75,awake,20.09,1.1061,0.0468,4.33,61.2855
9571,-0.0698,58.8,deep,49.17,-0.0714,0.0531,4.04,0.3957
9572,0.475,55.1,deep,68.12,0.473,0.0465,5.58,11.2946
9573,0.5607,75.22,light,31.04,0.5663,0.0602,4.54,16.2169
9574,0.8314,86.01,awake,25.19,0.8275,0.0461,3.46,34.3474
9575,0.5626,75.01,light,34.28,0.567,0.0523,7.21,16.2124
9576,1.1104,72.16,light,46.35,1.1064,0.0477,6.51,61.3241
9577,-0.4245,75.98,light,35.28,-0.4231,0.0496,3.11,9.075
9578,-0.8195,74.56,light,43.46,-0.8191,0.0534,9.8,33.692
9579,0.4404,83.03,awake,13.91,0.4356,0.0501,4.7,9.614
9580,-0.2391,57.89,deep,52.52,-0.2412,0.0497,7.68,3.0315
9581,-0.556,73.21,light,32.43,-0.556,0.0482,6.57,15.5751
9582,0.7019,91.48,awake,27.4,0.6967,0.0482,5.7,24.3844
9583,0.0621,63.58,deep,64.42,0.0632,0.0439,3.28,0.2961
9584,-0.1987,84.16,awake,24.24,-0.2012,0.0515,4.09,2.157
9585,0.1918,58.31,deep,37.22,0.1936,0.0559,5.46,2.0294
9586,1.5539,78.44,awake,13.21,1.5647,0.0472,5.63,122.5235
9587,0.9076,81.49,awake,22.09,0.9176,0.045,4.28,42.1986
9588,-0.0886,85.32,awake,13.43,-0.0987,0.0543,3.1,0.6352
9589,-0.7333,80.29,light,42.17,-0.7404,0.0461,5.87,27.5155
9590,-0.1468,61.49,deep,46.88,-0.1312,0.0438,4.74,0.9573
9591,0.2211,78.6,light,42.07,0.2131,0.0489,3.67,2.3906
9592,1.0459,59.3,deep,59.4,1.0434,0.0544,5.7,54.5835
9593,-0.174,74.29,light,32.53,-0.18,0.0449,4.5,1.7205
9594,-0.1541,62.27,deep,59.64,-0.1555,0.0474,4.23,1.3213
9595,-0.115,76.7,light,30.17,-0.1114,0.055,9.97,0.7717
9596,0.383,80.75,awake,16.6,0.3912,0.0529,7.73,7.7904
9597,-0.6603,73.32,light,41.65,-0.6756,0.0502,8.01,22.9453
9598,1.3929,87.55,awake,17.75,1.3803,0.0474,3.23,95.3701
9599,0.9608,76.09,light,41.74,0.9757,0.0474,5.3,47.7102
9600,0.014,57.05,deep,37.81,0.0148,0.044,5.38,0.1077
9601,0.025,79.79,awake,15.21,0.0357,0.0574,6.15,0.2283
9602,0.601,73.19,light,24.56,0.5993,0.0479,5.01,18.0707
9603,-0.4697,81.22,awake,26.5,-0.4772,0.0537,3.09,11.5301
9604,-0.5417,70.29,light,37.3,-0.5431,0.0521,9.35,14.8844
9605,0.0613,61.3,deep,64.33,0.0683,0.0485,3.15,0.3511
9606,-1.2822,77.83,light,41.33,-1.2727,0.0536,9.65,81.1319
9607,0.8347,82.56,awake,27.86,0.8324,0.052,9.82,34.7828
9608,-0.3769,85.08,awake,20.81,-0.3931,0.0605,6.14,7.909
9609,0.8774,86.17,awake,20.16,0.8774,0.0492,5.42,38.6097
9610,-0.6976,85.8,awake,23.34,-0.704,0.0457,8.37,24.8857
9611,-1.0698,61.4,deep,47.93,-1.0709,0.059,5.34,57.5193
9612,0.419,81.59,light,35.16,0.4035,0.0597,6.27,8.3183
9613,0.5379,61.34,deep,57.7,0.5361,0.044,3.4,14.4693
9614,0.7044,73.04,light,45.58,0.7072,0.047,7.11,25.1194
9615,0.2078,57.94,deep,69.51,0.1943,0.0579,4.99,2.0561
9616,-0.4201,85.19,awake,20.55,-0.4268,0.0502,7.28,9.2335
9617,0.4884,73.57,light,26.65,0.4864,0.0453,3.24,11.9335
9618,0.0366,83.23,awake,26.4,0.0332,0.0571,7.6,0.218
9619,0.8329,74.19,light,33.47,0.8242,0.0534,8.78,34.1116
9620,0.2066,76.13,light,27.16,0.2162,0.0536,7.94,2.4799
9621,0.6451,73.87,light,36.44,0.6532,0.0388,6.37,21.4066
9622,-1.4358,75.43,light,26.27,-1.4373,0.0453,4.55,103.401
9623,-0.2575,81.43,awake,20.42,-0.2425,0.0442,3.25,3.0368
9624,1.2256,81.94,awake,26.72,1.2223,0.0423,4.91,74.7942
9625,0.5186,59.93,deep,56.46,0.516,0.0496,9.63,13.4383
9626,-0.2382,57.85,deep,70.18,-0.2382,0.0489,5.4,2.9554
9627,1.0203,86.62,awake,17.6,1.0231,0.0505,8.46,52.4654
9628,0.4936,73.65,light,39.67,0.4795,0.0538,5.53,11.6416
9629,1.0499,75.55,awake,16.07,1.0648,0.0527,3.77,56.8339
9630,-0.248,60.99,deep,70.7,-0.2405,0.0506,6.7,3.0196
9631,1.1068,77.62,light,25.14,1.1044,0.0429,8.44,61.0742
9632,-0.9517,77.05,light,32.76,-0.948,0.0487,8.89,45.0565
9633,-0.162,55.85,deep,53.54,-0.1666,0.0438,5.41,1.4836
9634,0.0742,75.03,light,37.55,0.0771,0.0541,7.4,0.4441
9635,0.7499,58.39,deep,54.41,0.7539,0.0499,8.46,28.5459
9636,0.9519,79.65,awake,13.2,0.956,0.0511,8.88,45.8298
9637,-0.2629,90.41,awake,19.88,-0.2631,0.05,7.96,3.5853
9638,0.9083,91.54,awake,18.32,0.9061,0.0525,6.61,41.1872
9639,0.332,86.13,awake,17.86,0.3298,0.0544,5.52,5.588
9640,-0.4835,68.11,light,25.26,-0.4764,0.0496,8.62,11.4693
9641,-0.1091,58.89,deep,61.58,-0.1152,0.0555,3.89,0.8173
9642,0.1795,73.7,light,28.99,0.1805,0.0426,5.81,1.7197
9643,0.083,56.75,deep,57.63,0.0706,0.0467,6.86,0.3582
9644,-0.068,60.35,deep,59.95,-0.0699,0.0553,9.01,0.3977
9645,0.7042,84.09,awake,19.59,0.7098,0.0531,6.52,25.3322
9646,-0.5139,60.99,deep,54.15,-0.5176,0.0494,4.85,13.5186
